Metabolite	proportion_medium	medium	SampleName	Compartment	Conc	unit
EX_cpd00010_e0	100	corn	Corn5-3	Ileum	4.23236072310664e-08	mM
EX_cpd00010_e0	100	wheat	Wheat11-1	Ileum	5.41147773839126e-09	mM
EX_cpd00010_e0	100	wheat	Wheat11-2	Ileum	7.29846792923482e-09	mM
EX_cpd00010_e0	100	wheat	Wheat11-3	Ileum	9.36955268219883e-09	mM
EX_cpd00010_e0	100	wheat	Wheat9-1	Ileum	4.0335952728561e-08	mM
EX_cpd00010_e0	100	wheat	Wheat9-2	Ileum	1.91538388064699e-08	mM
EX_cpd00010_e0	100	corn	Corn10-1	Jejunum	5.2720203489955e-09	mM
EX_cpd00010_e0	100	corn	Corn10-2	Jejunum	1.73013925080005e-08	mM
EX_cpd00010_e0	100	corn	Corn5-1	Jejunum	3.46998427460731e-08	mM
EX_cpd00010_e0	100	corn	Corn5-2	Jejunum	1.54602125641346e-08	mM
EX_cpd00010_e0	100	corn	Corn5-3	Jejunum	6.51577000943174e-09	mM
EX_cpd00010_e0	100	wheat	Wheat11-1	Jejunum	2.66781911626501e-09	mM
EX_cpd00010_e0	100	wheat	Wheat11-2	Jejunum	4.70186091801891e-09	mM
EX_cpd00010_e0	100	wheat	Wheat11-3	Jejunum	3.92337281376211e-09	mM
EX_cpd00010_e0	100	wheat	Wheat9-1	Jejunum	1.71361677002147e-08	mM
EX_cpd00010_e0	100	wheat	Wheat9-2	Jejunum	7.90403594291317e-09	mM
EX_cpd00011_e0	100	corn	Corn10-1	Cecum	0.0124344864288787	mM
EX_cpd00011_e0	100	corn	Corn10-2	Cecum	0.0142782944973415	mM
EX_cpd00011_e0	100	corn	Corn5-1	Cecum	0.009550665023878	mM
EX_cpd00011_e0	100	corn	Corn5-2	Cecum	0.0152921782157781	mM
EX_cpd00011_e0	100	corn	Corn5-3	Cecum	0.0148934131050652	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Cecum	0.011159017537517	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Cecum	0.0131744833559266	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Cecum	0.00975716792776078	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Cecum	0.0171184206133848	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Cecum	0.0121045120776592	mM
EX_cpd00011_e0	100	corn	Corn10-1	Colon	0.00831280527346478	mM
EX_cpd00011_e0	100	corn	Corn10-2	Colon	0.00865557028508995	mM
EX_cpd00011_e0	100	corn	Corn5-1	Colon	0.00759241474457146	mM
EX_cpd00011_e0	100	corn	Corn5-2	Colon	0.0135918990838693	mM
EX_cpd00011_e0	100	corn	Corn5-3	Colon	0.0113311544452222	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Colon	0.0124874076119141	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Colon	0.015267011060878	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Colon	0.00956339678179075	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Colon	0.0106034109224522	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Colon	0.00674075937874226	mM
EX_cpd00011_e0	100	corn	Corn10-1	Duodenum	0.000414996403065262	mM
EX_cpd00011_e0	100	corn	Corn10-2	Duodenum	0.000320177817699122	mM
EX_cpd00011_e0	100	corn	Corn5-1	Duodenum	0.00055381418337761	mM
EX_cpd00011_e0	100	corn	Corn5-2	Duodenum	0.000593704524225734	mM
EX_cpd00011_e0	100	corn	Corn5-3	Duodenum	0.000738428184341624	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Duodenum	0.00455170637693978	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Duodenum	0.00488054054365061	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Duodenum	0.0028535383088965	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Duodenum	0.000482517015277186	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Duodenum	0.000515443532141338	mM
EX_cpd00011_e0	100	corn	Corn10-1	Gizzard	0.000171612807749571	mM
EX_cpd00011_e0	100	corn	Corn10-2	Gizzard	0.000125437591989367	mM
EX_cpd00011_e0	100	corn	Corn5-1	Gizzard	0.000225265344876757	mM
EX_cpd00011_e0	100	corn	Corn5-2	Gizzard	0.000231394766452834	mM
EX_cpd00011_e0	100	corn	Corn5-3	Gizzard	0.000274991293425192	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Gizzard	0.00171133768189541	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Gizzard	0.00185072571111226	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Gizzard	0.000947146007787973	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Gizzard	0.000188335286030936	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Gizzard	0.000204026293727248	mM
EX_cpd00011_e0	100	corn	Corn10-1	Ileum	0.00401627377267824	mM
EX_cpd00011_e0	100	corn	Corn10-2	Ileum	0.00381671865076322	mM
EX_cpd00011_e0	100	corn	Corn5-1	Ileum	0.00623251979463011	mM
EX_cpd00011_e0	100	corn	Corn5-2	Ileum	0.00856976380720083	mM
EX_cpd00011_e0	100	corn	Corn5-3	Ileum	0.00837590708709419	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Ileum	0.0225231621543462	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Ileum	0.0291967760406723	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Ileum	0.0182186275853176	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Ileum	0.00479022246842947	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Ileum	0.0034808765161712	mM
EX_cpd00011_e0	100	corn	Corn10-1	Jejunum	0.00158800708689472	mM
EX_cpd00011_e0	100	corn	Corn10-2	Jejunum	0.00129558587930559	mM
EX_cpd00011_e0	100	corn	Corn5-1	Jejunum	0.00235470910903461	mM
EX_cpd00011_e0	100	corn	Corn5-2	Jejunum	0.00284745942811973	mM
EX_cpd00011_e0	100	corn	Corn5-3	Jejunum	0.00318428900817936	mM
EX_cpd00011_e0	100	wheat	Wheat11-1	Jejunum	0.0146622858440304	mM
EX_cpd00011_e0	100	wheat	Wheat11-2	Jejunum	0.0163047677879056	mM
EX_cpd00011_e0	100	wheat	Wheat11-3	Jejunum	0.0103766708863645	mM
EX_cpd00011_e0	100	wheat	Wheat9-1	Jejunum	0.00174269821245622	mM
EX_cpd00011_e0	100	wheat	Wheat9-2	Jejunum	0.00156027255621266	mM
EX_cpd00012_e0	100	corn	Corn10-1	Cecum	4.52447025349272e-06	mM
EX_cpd00012_e0	100	corn	Corn10-2	Cecum	2.84242132932552e-06	mM
EX_cpd00012_e0	100	corn	Corn5-1	Cecum	8.68580210006938e-06	mM
EX_cpd00012_e0	100	corn	Corn5-2	Cecum	3.1724116842516e-06	mM
EX_cpd00012_e0	100	corn	Corn5-3	Cecum	3.15204368728421e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Cecum	1.11641703037113e-05	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Cecum	7.9169780200833e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Cecum	1.13294316330139e-05	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Cecum	2.5724288233569e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Cecum	3.30178014689462e-06	mM
EX_cpd00012_e0	100	corn	Corn10-1	Colon	2.79771994681974e-06	mM
EX_cpd00012_e0	100	corn	Corn10-2	Colon	1.80284596934346e-06	mM
EX_cpd00012_e0	100	corn	Corn5-1	Colon	3.17156607367837e-06	mM
EX_cpd00012_e0	100	corn	Corn5-2	Colon	2.38997141073192e-06	mM
EX_cpd00012_e0	100	corn	Corn5-3	Colon	2.582478340246e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Colon	7.11225330755197e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Colon	7.16123954283656e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Colon	6.13725688798389e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Colon	3.13779431558162e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Colon	1.21589943918413e-06	mM
EX_cpd00012_e0	100	corn	Corn10-1	Duodenum	1.01576074626122e-07	mM
EX_cpd00012_e0	100	corn	Corn10-2	Duodenum	3.10433320283328e-07	mM
EX_cpd00012_e0	100	corn	Corn5-1	Duodenum	4.43719659503187e-07	mM
EX_cpd00012_e0	100	corn	Corn5-2	Duodenum	1.17743744911988e-06	mM
EX_cpd00012_e0	100	corn	Corn5-3	Duodenum	9.59112496206123e-07	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Duodenum	3.89987485434331e-07	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Duodenum	2.83069990843864e-07	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Duodenum	3.79576300867499e-07	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Duodenum	3.46279230140067e-07	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Duodenum	7.46816403432829e-07	mM
EX_cpd00012_e0	100	corn	Corn10-1	Gizzard	1.5764068370941e-08	mM
EX_cpd00012_e0	100	corn	Corn10-2	Gizzard	5.33113405556845e-08	mM
EX_cpd00012_e0	100	corn	Corn5-1	Gizzard	8.28316908817496e-08	mM
EX_cpd00012_e0	100	corn	Corn5-2	Gizzard	2.52301484603078e-07	mM
EX_cpd00012_e0	100	corn	Corn5-3	Gizzard	2.44044562239062e-07	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Gizzard	8.68842890061224e-08	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Gizzard	6.07525357075818e-08	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Gizzard	9.16885682160325e-08	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Gizzard	8.58105300120438e-08	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Gizzard	1.95789025917018e-07	mM
EX_cpd00012_e0	100	corn	Corn10-1	Ileum	2.39996321648987e-06	mM
EX_cpd00012_e0	100	corn	Corn10-2	Ileum	5.26989002947646e-06	mM
EX_cpd00012_e0	100	corn	Corn5-1	Ileum	6.54871737052838e-06	mM
EX_cpd00012_e0	100	corn	Corn5-2	Ileum	1.0454477523504e-05	mM
EX_cpd00012_e0	100	corn	Corn5-3	Ileum	7.3128047327437e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Ileum	6.6323767898021e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Ileum	6.87034304236344e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Ileum	3.17343229868072e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Ileum	4.78094800074275e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Ileum	5.1992348729581e-06	mM
EX_cpd00012_e0	100	corn	Corn10-1	Jejunum	7.15518993681325e-07	mM
EX_cpd00012_e0	100	corn	Corn10-2	Jejunum	1.83640018375278e-06	mM
EX_cpd00012_e0	100	corn	Corn5-1	Jejunum	3.21329220251245e-06	mM
EX_cpd00012_e0	100	corn	Corn5-2	Jejunum	5.97406305846515e-06	mM
EX_cpd00012_e0	100	corn	Corn5-3	Jejunum	4.5178393090572e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-1	Jejunum	2.46384381501824e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-2	Jejunum	2.35387090966475e-06	mM
EX_cpd00012_e0	100	wheat	Wheat11-3	Jejunum	1.32147650085049e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-1	Jejunum	1.77958209092717e-06	mM
EX_cpd00012_e0	100	wheat	Wheat9-2	Jejunum	2.78873414583382e-06	mM
EX_cpd00013_e0	100	corn	Corn10-1	Cecum	9.19788184568565e-05	mM
EX_cpd00013_e0	100	corn	Corn10-2	Cecum	0.000396291271751765	mM
EX_cpd00013_e0	100	corn	Corn5-1	Cecum	3.83832206924182e-05	mM
EX_cpd00013_e0	100	corn	Corn5-2	Cecum	8.62107911854926e-05	mM
EX_cpd00013_e0	100	corn	Corn5-3	Cecum	0.000124979108784714	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Cecum	8.61843954651859e-06	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Cecum	3.47211070176238e-06	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Cecum	1.64530522832373e-05	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Cecum	0.0001839440083206	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Cecum	0.000531197181625733	mM
EX_cpd00013_e0	100	corn	Corn10-1	Colon	0.000244280816559194	mM
EX_cpd00013_e0	100	corn	Corn10-2	Colon	0.000475913784586026	mM
EX_cpd00013_e0	100	corn	Corn5-1	Colon	0.00017400775017765	mM
EX_cpd00013_e0	100	corn	Corn5-2	Colon	0.00039019097399996	mM
EX_cpd00013_e0	100	corn	Corn5-3	Colon	0.000355688729229534	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Colon	6.01769897110619e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Colon	3.61923487922461e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Colon	9.91920833928483e-05	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Colon	0.000364212464702619	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Colon	0.000659325146079888	mM
EX_cpd00013_e0	100	corn	Corn10-1	Duodenum	0.00010634214833301	mM
EX_cpd00013_e0	100	corn	Corn10-2	Duodenum	9.59576435184587e-05	mM
EX_cpd00013_e0	100	corn	Corn5-1	Duodenum	0.000418651896237451	mM
EX_cpd00013_e0	100	corn	Corn5-2	Duodenum	0.000588722814240744	mM
EX_cpd00013_e0	100	corn	Corn5-3	Duodenum	0.000260257513780037	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Duodenum	6.24621029443384e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Duodenum	6.8835496076223e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Duodenum	0.000215595058526474	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Duodenum	0.000126932516550748	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Duodenum	0.000138255145777169	mM
EX_cpd00013_e0	100	corn	Corn10-1	Gizzard	5.28338668727098e-05	mM
EX_cpd00013_e0	100	corn	Corn10-2	Gizzard	4.33660618636254e-05	mM
EX_cpd00013_e0	100	corn	Corn5-1	Gizzard	0.00016950962305988	mM
EX_cpd00013_e0	100	corn	Corn5-2	Gizzard	0.000233863462561914	mM
EX_cpd00013_e0	100	corn	Corn5-3	Gizzard	0.000116344812783034	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Gizzard	3.96383480559901e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Gizzard	4.2229937365963e-05	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Gizzard	0.000100017634242507	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Gizzard	6.20842671454402e-05	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Gizzard	5.23238573142517e-05	mM
EX_cpd00013_e0	100	corn	Corn10-1	Ileum	0.000519277458997173	mM
EX_cpd00013_e0	100	corn	Corn10-2	Ileum	0.000465098500001861	mM
EX_cpd00013_e0	100	corn	Corn5-1	Ileum	0.000980587741756264	mM
EX_cpd00013_e0	100	corn	Corn5-2	Ileum	0.0012993647917307	mM
EX_cpd00013_e0	100	corn	Corn5-3	Ileum	0.000906528431579626	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Ileum	0.000268593257410165	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Ileum	0.000158250334341764	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Ileum	0.000471987762716378	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Ileum	0.00051682273241379	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Ileum	0.000577215950981947	mM
EX_cpd00013_e0	100	corn	Corn10-1	Jejunum	0.000246691777604986	mM
EX_cpd00013_e0	100	corn	Corn10-2	Jejunum	0.000229822067404566	mM
EX_cpd00013_e0	100	corn	Corn5-1	Jejunum	0.000803750080297674	mM
EX_cpd00013_e0	100	corn	Corn5-2	Jejunum	0.00111066447585481	mM
EX_cpd00013_e0	100	corn	Corn5-3	Jejunum	0.00061559315585647	mM
EX_cpd00013_e0	100	wheat	Wheat11-1	Jejunum	0.000162362576656085	mM
EX_cpd00013_e0	100	wheat	Wheat11-2	Jejunum	0.000139418458532385	mM
EX_cpd00013_e0	100	wheat	Wheat11-3	Jejunum	0.00042070246411473	mM
EX_cpd00013_e0	100	wheat	Wheat9-1	Jejunum	0.000302672322989485	mM
EX_cpd00013_e0	100	wheat	Wheat9-2	Jejunum	0.000286416354370874	mM
EX_cpd00017_e0	100	corn	Corn10-1	Cecum	2.88594695994158e-07	mM
EX_cpd00017_e0	100	corn	Corn10-2	Cecum	8.6504797002517e-08	mM
EX_cpd00017_e0	100	corn	Corn5-1	Cecum	2.68497427891314e-08	mM
EX_cpd00017_e0	100	corn	Corn5-2	Cecum	6.29616974153251e-08	mM
EX_cpd00017_e0	100	corn	Corn5-3	Cecum	3.9032460103688e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Cecum	2.2446767971112e-09	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Cecum	2.49966104292984e-09	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Cecum	2.96164149797827e-08	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Cecum	7.15846426063029e-08	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Cecum	6.76852637925074e-08	mM
EX_cpd00017_e0	100	corn	Corn10-1	Colon	2.29351670141742e-07	mM
EX_cpd00017_e0	100	corn	Corn10-2	Colon	1.51343047856393e-07	mM
EX_cpd00017_e0	100	corn	Corn5-1	Colon	2.89123470936763e-08	mM
EX_cpd00017_e0	100	corn	Corn5-2	Colon	2.61595527604002e-07	mM
EX_cpd00017_e0	100	corn	Corn5-3	Colon	3.00197996856323e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Colon	8.73951490770341e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Colon	6.21010673299576e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Colon	4.69617555645374e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Colon	2.16457619783413e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Colon	2.27003879852022e-07	mM
EX_cpd00017_e0	100	corn	Corn10-1	Duodenum	9.27908060586098e-08	mM
EX_cpd00017_e0	100	corn	Corn10-2	Duodenum	7.87059749846896e-08	mM
EX_cpd00017_e0	100	corn	Corn5-1	Duodenum	1.59766404327406e-07	mM
EX_cpd00017_e0	100	corn	Corn5-2	Duodenum	4.27630599719594e-08	mM
EX_cpd00017_e0	100	corn	Corn5-3	Duodenum	2.42672275853952e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Duodenum	3.67617119098026e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Duodenum	1.82744650790763e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Duodenum	3.42855651167688e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Duodenum	1.952133038704e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Duodenum	1.92786938919965e-07	mM
EX_cpd00017_e0	100	corn	Corn10-1	Gizzard	2.06992519955997e-08	mM
EX_cpd00017_e0	100	corn	Corn10-2	Gizzard	1.47496803060397e-08	mM
EX_cpd00017_e0	100	corn	Corn5-1	Gizzard	7.15624121663869e-08	mM
EX_cpd00017_e0	100	corn	Corn5-2	Gizzard	1.22109888674553e-08	mM
EX_cpd00017_e0	100	corn	Corn5-3	Gizzard	9.63928222512677e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Gizzard	1.50122397368412e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Gizzard	6.34438875197882e-08	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Gizzard	1.02359465589429e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Gizzard	2.47154599005178e-08	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Gizzard	4.86864776442061e-08	mM
EX_cpd00017_e0	100	corn	Corn10-1	Ileum	1.13103331334765e-06	mM
EX_cpd00017_e0	100	corn	Corn10-2	Ileum	1.09993312461616e-06	mM
EX_cpd00017_e0	100	corn	Corn5-1	Ileum	3.7785951410705e-07	mM
EX_cpd00017_e0	100	corn	Corn5-2	Ileum	1.0715198825198e-07	mM
EX_cpd00017_e0	100	corn	Corn5-3	Ileum	4.95999205194275e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Ileum	2.65713047408835e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Ileum	7.3577190103347e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Ileum	4.19077336116859e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Ileum	1.03923905024576e-06	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Ileum	1.46545948958867e-06	mM
EX_cpd00017_e0	100	corn	Corn10-1	Jejunum	6.11605840347352e-07	mM
EX_cpd00017_e0	100	corn	Corn10-2	Jejunum	4.11603685795275e-07	mM
EX_cpd00017_e0	100	corn	Corn5-1	Jejunum	3.43324321417547e-07	mM
EX_cpd00017_e0	100	corn	Corn5-2	Jejunum	9.89354444638038e-08	mM
EX_cpd00017_e0	100	corn	Corn5-3	Jejunum	1.62116746618978e-06	mM
EX_cpd00017_e0	100	wheat	Wheat11-1	Jejunum	4.99831666913074e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-2	Jejunum	1.8916789012297e-07	mM
EX_cpd00017_e0	100	wheat	Wheat11-3	Jejunum	4.34980897430942e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-1	Jejunum	7.50143353573413e-07	mM
EX_cpd00017_e0	100	wheat	Wheat9-2	Jejunum	7.6317022278992e-07	mM
EX_cpd00020_e0	100	corn	Corn10-1	Cecum	0.000394215669411306	mM
EX_cpd00020_e0	100	corn	Corn10-2	Cecum	0.000166023904532677	mM
EX_cpd00020_e0	100	corn	Corn5-1	Cecum	0.00030904204291095	mM
EX_cpd00020_e0	100	corn	Corn5-2	Cecum	0.000286129213424819	mM
EX_cpd00020_e0	100	corn	Corn5-3	Cecum	0.000254785525853554	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Cecum	5.54729250059325e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Cecum	2.53482104533837e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Cecum	2.06010609233722e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Cecum	0.000267927096660141	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Cecum	1.82132742977675e-05	mM
EX_cpd00020_e0	100	corn	Corn10-1	Colon	0.000367601217186693	mM
EX_cpd00020_e0	100	corn	Corn10-2	Colon	0.000305756324656275	mM
EX_cpd00020_e0	100	corn	Corn5-1	Colon	0.000663746135280381	mM
EX_cpd00020_e0	100	corn	Corn5-2	Colon	0.000380580801051923	mM
EX_cpd00020_e0	100	corn	Corn5-3	Colon	0.000405908149974683	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Colon	4.06070630706752e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Colon	3.50728227151517e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Colon	1.63256215400344e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Colon	0.000384213718782634	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Colon	8.50185436548622e-06	mM
EX_cpd00020_e0	100	corn	Corn10-1	Duodenum	9.90386663158723e-07	mM
EX_cpd00020_e0	100	corn	Corn10-2	Duodenum	1.83957740015581e-06	mM
EX_cpd00020_e0	100	corn	Corn5-1	Duodenum	4.82639289066606e-06	mM
EX_cpd00020_e0	100	corn	Corn5-2	Duodenum	5.492248321542e-06	mM
EX_cpd00020_e0	100	corn	Corn5-3	Duodenum	5.45934045953226e-06	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Duodenum	2.62149411872443e-06	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Duodenum	2.10596355147962e-06	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Duodenum	3.56114662813656e-06	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Duodenum	1.38564370763128e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Duodenum	9.1245842785123e-06	mM
EX_cpd00020_e0	100	corn	Corn10-1	Gizzard	4.51316981558862e-07	mM
EX_cpd00020_e0	100	corn	Corn10-2	Gizzard	9.18435176196837e-07	mM
EX_cpd00020_e0	100	corn	Corn5-1	Gizzard	1.6819394570301e-06	mM
EX_cpd00020_e0	100	corn	Corn5-2	Gizzard	2.15210704755202e-06	mM
EX_cpd00020_e0	100	corn	Corn5-3	Gizzard	2.5346855996799e-06	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Gizzard	9.65172032461096e-07	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Gizzard	7.3997464833524e-07	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Gizzard	1.30392566291767e-06	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Gizzard	6.99829548940942e-06	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Gizzard	4.85315755949896e-06	mM
EX_cpd00020_e0	100	corn	Corn10-1	Ileum	3.67854000640813e-05	mM
EX_cpd00020_e0	100	corn	Corn10-2	Ileum	5.71669233468757e-05	mM
EX_cpd00020_e0	100	corn	Corn5-1	Ileum	0.00010642494273061	mM
EX_cpd00020_e0	100	corn	Corn5-2	Ileum	0.000125656753527171	mM
EX_cpd00020_e0	100	corn	Corn5-3	Ileum	0.000100988894568073	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Ileum	3.95912366386371e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Ileum	1.39811915642013e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Ileum	3.01052079611789e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Ileum	5.42034371667798e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Ileum	2.33879014551864e-05	mM
EX_cpd00020_e0	100	corn	Corn10-1	Jejunum	4.59662131172854e-06	mM
EX_cpd00020_e0	100	corn	Corn10-2	Jejunum	1.08889668991582e-05	mM
EX_cpd00020_e0	100	corn	Corn5-1	Jejunum	2.98303698643282e-05	mM
EX_cpd00020_e0	100	corn	Corn5-2	Jejunum	3.9602252267375e-05	mM
EX_cpd00020_e0	100	corn	Corn5-3	Jejunum	2.30186402130608e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-1	Jejunum	1.47476208464282e-05	mM
EX_cpd00020_e0	100	wheat	Wheat11-2	Jejunum	6.1419830612063e-06	mM
EX_cpd00020_e0	100	wheat	Wheat11-3	Jejunum	1.89021631255792e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-1	Jejunum	4.3086490734163e-05	mM
EX_cpd00020_e0	100	wheat	Wheat9-2	Jejunum	2.03293517843766e-05	mM
EX_cpd00023_e0	100	corn	Corn10-1	Cecum	7.5522920741317e-05	mM
EX_cpd00023_e0	100	corn	Corn10-2	Cecum	0.000106015228294085	mM
EX_cpd00023_e0	100	corn	Corn5-1	Cecum	4.87648015268944e-05	mM
EX_cpd00023_e0	100	corn	Corn5-2	Cecum	3.62708146033754e-05	mM
